CLUSTER,PARENT_URL,CAPTION,NAME_ONE,DESCRIPTION_ONE,IMG_ONE,URL_ONE,NAME_TWO,DESCRIPTION_TWO,IMG_TWO,URL_TWO,NAME_THREE,DESCRIPTION_THREE,IMG_THREE,URL_THREE,AD_NAME,MESSAGE,PIXEL_ID,BID,BUDGET,ADSET_ID,ADSET_NAME
MCC_cluster_P_v8.22,http://www.dotandbo.com/collections/mid-century-classics/?utm_source=facebook&utm_medium=pla&utm_term=mid_century_inspiration&utm_content=MCC_cluster_P_v8&utm_campaign=laumcm-s_n_n_2_m_add_mob.04-08-2015&db_dest=mcc&db_unit=d&db_cid=60&db_terms=ofc-30&db_class=mob&db_seg=mcm&db_sku=&c3ch=Facebook&c3nid=laumcm-s_n_n_2_m_add_mob.04-08-2015&db_vref1=MCC_cluster_P_v8&db_vref2=MCC-6&lb=force,Mid-Century Inspiration,Mid-Century Inspiration,WWW.DOTANDBO.COM,bcf663031e9c04ec600e57411653fcf1,http://www.dotandbo.com/collections/mid-century-classics/32516-planets-sofa#Wheatgrass?utm_source=facebook&utm_medium=pla&utm_term=mid_century_inspiration&utm_content=planets_sofa_Wheatgrass&utm_campaign=laumcm-s_n_n_2_m_add_mob.04-08-2015&db_dest=mcc&db_unit=d&db_cid=60&db_terms=ofc-30&db_class=mob&db_seg=mcm&db_sku=105049&c3ch=Facebook&c3nid=laumcm-s_n_n_2_m_add_mob.04-08-2015&db_vref1=MCC_cluster_P_v8&db_vref2=MCC-6&lb=force,Mid-Century Inspiration,WWW.DOTANDBO.COM,906daf3bd8b8e9699cf8bb663987bc77,http://www.dotandbo.com/collections/mid-century-classics/ocean-depths-loveseat?utm_source=facebook&utm_medium=pla&utm_term=mid_century_inspiration&utm_content=ocean_depths_loveseat&utm_campaign=laumcm-s_n_n_2_m_add_mob.04-08-2015&db_dest=mcc&db_unit=d&db_cid=60&db_terms=ofc-30&db_class=mob&db_seg=mcm&db_sku=EEI0221&c3ch=Facebook&c3nid=laumcm-s_n_n_2_m_add_mob.04-08-2015&db_vref1=MCC_cluster_P_v8&db_vref2=MCC-6&lb=force,Mid-Century Inspiration,WWW.DOTANDBO.COM,1fe947de73cdef7553b937d17d5bc46b,http://www.dotandbo.com/collections/mid-century-classics/22990-blast-from-the-past-loveseat?utm_source=facebook&utm_medium=pla&utm_term=mid_century_inspiration&utm_content=blast_from_the_past_loveseat&utm_campaign=laumcm-s_n_n_2_m_add_mob.04-08-2015&db_dest=mcc&db_unit=d&db_cid=60&db_terms=ofc-30&db_class=mob&db_seg=mcm&db_sku=93239&c3ch=Facebook&c3nid=laumcm-s_n_n_2_m_add_mob.04-08-2015&db_vref1=MCC_cluster_P_v8&db_vref2=MCC-6&lb=force,MCC_cluster_P_v8 | mid_century_inspiration | mcc | ofc-30 | MCC_cluster_P_v8 | MCC-6,Mid-Century Design Offers Innovative Shapes with Quality Craftsmanship to Last a Lifetime!,6006878554094,3000,7500,6027930144694,laumcm-s_n_n_2_m_add_mob.04-08-2015
MCC_cluster_P_v7.26,http://www.dotandbo.com/collections/mid-century-classics/?utm_source=facebook&utm_medium=pla&utm_term=mid_century_inspiration&utm_content=MCC_cluster_P_v7&utm_campaign=lag15-3p_n_n_0_m_add_mob.04-08-2015&db_dest=mcc&db_unit=d&db_cid=60&db_terms=ofc-30&db_class=mob&db_seg=mcm&db_sku=&c3ch=Facebook&c3nid=lag15-3p_n_n_0_m_add_mob.04-08-2015&db_vref1=MCC_cluster_P_v7&db_vref2=MCC-6&lb=force,Mid-Century Inspiration,Mid-Century Inspiration,WWW.DOTANDBO.COM,edde6d14478d9b90e7e7b67961434368,http://www.dotandbo.com/collections/mid-century-classics/spiers-sofa-in-teal?utm_source=facebook&utm_medium=pla&utm_term=mid_century_inspiration&utm_content=spiers_sofa_in_teal&utm_campaign=lag15-3p_n_n_0_m_add_mob.04-08-2015&db_dest=mcc&db_unit=d&db_cid=60&db_terms=ofc-30&db_class=mob&db_seg=mcm&db_sku=EEI0200-tea&c3ch=Facebook&c3nid=lag15-3p_n_n_0_m_add_mob.04-08-2015&db_vref1=MCC_cluster_P_v7&db_vref2=MCC-6&lb=force,Mid-Century Inspiration,WWW.DOTANDBO.COM,f91b5ce3b5e045b60e330619c17c222e,http://www.dotandbo.com/collections/mid-century-classics/32543-royal-moment-sofa?utm_source=facebook&utm_medium=pla&utm_term=mid_century_inspiration&utm_content=royal_moment_sofa&utm_campaign=lag15-3p_n_n_0_m_add_mob.04-08-2015&db_dest=mcc&db_unit=d&db_cid=60&db_terms=ofc-30&db_class=mob&db_seg=mcm&db_sku=105091&c3ch=Facebook&c3nid=lag15-3p_n_n_0_m_add_mob.04-08-2015&db_vref1=MCC_cluster_P_v7&db_vref2=MCC-6&lb=force,Mid-Century Inspiration,WWW.DOTANDBO.COM,970c244b6c42b83e5e323bc9872a47ec,http://www.dotandbo.com/collections/mid-century-classics/31732-duchess-sofabed?utm_source=facebook&utm_medium=pla&utm_term=mid_century_inspiration&utm_content=duchess_sofabed&utm_campaign=lag15-3p_n_n_0_m_add_mob.04-08-2015&db_dest=mcc&db_unit=d&db_cid=60&db_terms=ofc-30&db_class=mob&db_seg=mcm&db_sku=104117&c3ch=Facebook&c3nid=lag15-3p_n_n_0_m_add_mob.04-08-2015&db_vref1=MCC_cluster_P_v7&db_vref2=MCC-6&lb=force,MCC_cluster_P_v7 | mid_century_inspiration | mcc | ofc-30 | MCC_cluster_P_v7 | MCC-6,Mid-Century Design Offers Innovative Shapes with Quality Craftsmanship to Last a Lifetime!,6006878554094,3000,7500,6027930144894,lag15-3p_n_n_0_m_add_mob.04-08-2015
MCC_cluster_P_v8.30,http://www.dotandbo.com/collections/mid-century-classics/?utm_source=facebook&utm_medium=pla&utm_term=mid_century_inspiration&utm_content=MCC_cluster_P_v8&utm_campaign=lag15-3p_n_n_0_m_add_mob.04-08-2015&db_dest=mcc&db_unit=d&db_cid=60&db_terms=ofc-30&db_class=mob&db_seg=mcm&db_sku=&c3ch=Facebook&c3nid=lag15-3p_n_n_0_m_add_mob.04-08-2015&db_vref1=MCC_cluster_P_v8&db_vref2=MCC-6&lb=force,Mid-Century Inspiration,Mid-Century Inspiration,WWW.DOTANDBO.COM,bcf663031e9c04ec600e57411653fcf1,http://www.dotandbo.com/collections/mid-century-classics/32516-planets-sofa#Wheatgrass?utm_source=facebook&utm_medium=pla&utm_term=mid_century_inspiration&utm_content=planets_sofa_Wheatgrass&utm_campaign=lag15-3p_n_n_0_m_add_mob.04-08-2015&db_dest=mcc&db_unit=d&db_cid=60&db_terms=ofc-30&db_class=mob&db_seg=mcm&db_sku=105049&c3ch=Facebook&c3nid=lag15-3p_n_n_0_m_add_mob.04-08-2015&db_vref1=MCC_cluster_P_v8&db_vref2=MCC-6&lb=force,Mid-Century Inspiration,WWW.DOTANDBO.COM,906daf3bd8b8e9699cf8bb663987bc77,http://www.dotandbo.com/collections/mid-century-classics/ocean-depths-loveseat?utm_source=facebook&utm_medium=pla&utm_term=mid_century_inspiration&utm_content=ocean_depths_loveseat&utm_campaign=lag15-3p_n_n_0_m_add_mob.04-08-2015&db_dest=mcc&db_unit=d&db_cid=60&db_terms=ofc-30&db_class=mob&db_seg=mcm&db_sku=EEI0221&c3ch=Facebook&c3nid=lag15-3p_n_n_0_m_add_mob.04-08-2015&db_vref1=MCC_cluster_P_v8&db_vref2=MCC-6&lb=force,Mid-Century Inspiration,WWW.DOTANDBO.COM,1fe947de73cdef7553b937d17d5bc46b,http://www.dotandbo.com/collections/mid-century-classics/22990-blast-from-the-past-loveseat?utm_source=facebook&utm_medium=pla&utm_term=mid_century_inspiration&utm_content=blast_from_the_past_loveseat&utm_campaign=lag15-3p_n_n_0_m_add_mob.04-08-2015&db_dest=mcc&db_unit=d&db_cid=60&db_terms=ofc-30&db_class=mob&db_seg=mcm&db_sku=93239&c3ch=Facebook&c3nid=lag15-3p_n_n_0_m_add_mob.04-08-2015&db_vref1=MCC_cluster_P_v8&db_vref2=MCC-6&lb=force,MCC_cluster_P_v8 | mid_century_inspiration | mcc | ofc-30 | MCC_cluster_P_v8 | MCC-6,Mid-Century Design Offers Innovative Shapes with Quality Craftsmanship to Last a Lifetime!,6006878554094,3000,7500,6027930144894,lag15-3p_n_n_0_m_add_mob.04-08-2015
MCC_cluster_P_v7.34,http://www.dotandbo.com/collections/mid-century-classics/?utm_source=facebook&utm_medium=pla&utm_term=mid_century_inspiration&utm_content=MCC_cluster_P_v7&utm_campaign=laumcm-s_n_n_2_m_add_des.04-08-2015&db_dest=mcc&db_unit=d&db_cid=60&db_terms=ofc-30&db_class=des&db_seg=mcm&db_sku=&c3ch=Facebook&c3nid=laumcm-s_n_n_2_m_add_des.04-08-2015&db_vref1=MCC_cluster_P_v7&db_vref2=MCC-6&lb=force,Mid-Century Inspiration,Mid-Century Inspiration,WWW.DOTANDBO.COM,edde6d14478d9b90e7e7b67961434368,http://www.dotandbo.com/collections/mid-century-classics/spiers-sofa-in-teal?utm_source=facebook&utm_medium=pla&utm_term=mid_century_inspiration&utm_content=spiers_sofa_in_teal&utm_campaign=laumcm-s_n_n_2_m_add_des.04-08-2015&db_dest=mcc&db_unit=d&db_cid=60&db_terms=ofc-30&db_class=des&db_seg=mcm&db_sku=EEI0200-tea&c3ch=Facebook&c3nid=laumcm-s_n_n_2_m_add_des.04-08-2015&db_vref1=MCC_cluster_P_v7&db_vref2=MCC-6&lb=force,Mid-Century Inspiration,WWW.DOTANDBO.COM,f91b5ce3b5e045b60e330619c17c222e,http://www.dotandbo.com/collections/mid-century-classics/32543-royal-moment-sofa?utm_source=facebook&utm_medium=pla&utm_term=mid_century_inspiration&utm_content=royal_moment_sofa&utm_campaign=laumcm-s_n_n_2_m_add_des.04-08-2015&db_dest=mcc&db_unit=d&db_cid=60&db_terms=ofc-30&db_class=des&db_seg=mcm&db_sku=105091&c3ch=Facebook&c3nid=laumcm-s_n_n_2_m_add_des.04-08-2015&db_vref1=MCC_cluster_P_v7&db_vref2=MCC-6&lb=force,Mid-Century Inspiration,WWW.DOTANDBO.COM,970c244b6c42b83e5e323bc9872a47ec,http://www.dotandbo.com/collections/mid-century-classics/31732-duchess-sofabed?utm_source=facebook&utm_medium=pla&utm_term=mid_century_inspiration&utm_content=duchess_sofabed&utm_campaign=laumcm-s_n_n_2_m_add_des.04-08-2015&db_dest=mcc&db_unit=d&db_cid=60&db_terms=ofc-30&db_class=des&db_seg=mcm&db_sku=104117&c3ch=Facebook&c3nid=laumcm-s_n_n_2_m_add_des.04-08-2015&db_vref1=MCC_cluster_P_v7&db_vref2=MCC-6&lb=force,MCC_cluster_P_v7 | mid_century_inspiration | mcc | ofc-30 | MCC_cluster_P_v7 | MCC-6,Mid-Century Design Offers Innovative Shapes with Quality Craftsmanship to Last a Lifetime!,6006878554094,3000,7500,6027930145094,laumcm-s_n_n_2_m_add_des.04-08-2015
MCC_cluster_P_v8.38,http://www.dotandbo.com/collections/mid-century-classics/?utm_source=facebook&utm_medium=pla&utm_term=mid_century_inspiration&utm_content=MCC_cluster_P_v8&utm_campaign=laumcm-s_n_n_2_m_add_des.04-08-2015&db_dest=mcc&db_unit=d&db_cid=60&db_terms=ofc-30&db_class=des&db_seg=mcm&db_sku=&c3ch=Facebook&c3nid=laumcm-s_n_n_2_m_add_des.04-08-2015&db_vref1=MCC_cluster_P_v8&db_vref2=MCC-6&lb=force,Mid-Century Inspiration,Mid-Century Inspiration,WWW.DOTANDBO.COM,bcf663031e9c04ec600e57411653fcf1,http://www.dotandbo.com/collections/mid-century-classics/32516-planets-sofa#Wheatgrass?utm_source=facebook&utm_medium=pla&utm_term=mid_century_inspiration&utm_content=planets_sofa_Wheatgrass&utm_campaign=laumcm-s_n_n_2_m_add_des.04-08-2015&db_dest=mcc&db_unit=d&db_cid=60&db_terms=ofc-30&db_class=des&db_seg=mcm&db_sku=105049&c3ch=Facebook&c3nid=laumcm-s_n_n_2_m_add_des.04-08-2015&db_vref1=MCC_cluster_P_v8&db_vref2=MCC-6&lb=force,Mid-Century Inspiration,WWW.DOTANDBO.COM,906daf3bd8b8e9699cf8bb663987bc77,http://www.dotandbo.com/collections/mid-century-classics/ocean-depths-loveseat?utm_source=facebook&utm_medium=pla&utm_term=mid_century_inspiration&utm_content=ocean_depths_loveseat&utm_campaign=laumcm-s_n_n_2_m_add_des.04-08-2015&db_dest=mcc&db_unit=d&db_cid=60&db_terms=ofc-30&db_class=des&db_seg=mcm&db_sku=EEI0221&c3ch=Facebook&c3nid=laumcm-s_n_n_2_m_add_des.04-08-2015&db_vref1=MCC_cluster_P_v8&db_vref2=MCC-6&lb=force,Mid-Century Inspiration,WWW.DOTANDBO.COM,1fe947de73cdef7553b937d17d5bc46b,http://www.dotandbo.com/collections/mid-century-classics/22990-blast-from-the-past-loveseat?utm_source=facebook&utm_medium=pla&utm_term=mid_century_inspiration&utm_content=blast_from_the_past_loveseat&utm_campaign=laumcm-s_n_n_2_m_add_des.04-08-2015&db_dest=mcc&db_unit=d&db_cid=60&db_terms=ofc-30&db_class=des&db_seg=mcm&db_sku=93239&c3ch=Facebook&c3nid=laumcm-s_n_n_2_m_add_des.04-08-2015&db_vref1=MCC_cluster_P_v8&db_vref2=MCC-6&lb=force,MCC_cluster_P_v8 | mid_century_inspiration | mcc | ofc-30 | MCC_cluster_P_v8 | MCC-6,Mid-Century Design Offers Innovative Shapes with Quality Craftsmanship to Last a Lifetime!,6006878554094,3000,7500,6027930145094,laumcm-s_n_n_2_m_add_des.04-08-2015
MCC_cluster_P_v7.42,http://www.dotandbo.com/collections/mid-century-classics/?utm_source=facebook&utm_medium=pla&utm_term=mid_century_inspiration&utm_content=MCC_cluster_P_v7&utm_campaign=lag15-3p_n_n_0_m_add_des.04-08-2015&db_dest=mcc&db_unit=d&db_cid=60&db_terms=ofc-30&db_class=des&db_seg=mcm&db_sku=&c3ch=Facebook&c3nid=lag15-3p_n_n_0_m_add_des.04-08-2015&db_vref1=MCC_cluster_P_v7&db_vref2=MCC-6&lb=force,Mid-Century Inspiration,Mid-Century Inspiration,WWW.DOTANDBO.COM,edde6d14478d9b90e7e7b67961434368,http://www.dotandbo.com/collections/mid-century-classics/spiers-sofa-in-teal?utm_source=facebook&utm_medium=pla&utm_term=mid_century_inspiration&utm_content=spiers_sofa_in_teal&utm_campaign=lag15-3p_n_n_0_m_add_des.04-08-2015&db_dest=mcc&db_unit=d&db_cid=60&db_terms=ofc-30&db_class=des&db_seg=mcm&db_sku=EEI0200-tea&c3ch=Facebook&c3nid=lag15-3p_n_n_0_m_add_des.04-08-2015&db_vref1=MCC_cluster_P_v7&db_vref2=MCC-6&lb=force,Mid-Century Inspiration,WWW.DOTANDBO.COM,f91b5ce3b5e045b60e330619c17c222e,http://www.dotandbo.com/collections/mid-century-classics/32543-royal-moment-sofa?utm_source=facebook&utm_medium=pla&utm_term=mid_century_inspiration&utm_content=royal_moment_sofa&utm_campaign=lag15-3p_n_n_0_m_add_des.04-08-2015&db_dest=mcc&db_unit=d&db_cid=60&db_terms=ofc-30&db_class=des&db_seg=mcm&db_sku=105091&c3ch=Facebook&c3nid=lag15-3p_n_n_0_m_add_des.04-08-2015&db_vref1=MCC_cluster_P_v7&db_vref2=MCC-6&lb=force,Mid-Century Inspiration,WWW.DOTANDBO.COM,970c244b6c42b83e5e323bc9872a47ec,http://www.dotandbo.com/collections/mid-century-classics/31732-duchess-sofabed?utm_source=facebook&utm_medium=pla&utm_term=mid_century_inspiration&utm_content=duchess_sofabed&utm_campaign=lag15-3p_n_n_0_m_add_des.04-08-2015&db_dest=mcc&db_unit=d&db_cid=60&db_terms=ofc-30&db_class=des&db_seg=mcm&db_sku=104117&c3ch=Facebook&c3nid=lag15-3p_n_n_0_m_add_des.04-08-2015&db_vref1=MCC_cluster_P_v7&db_vref2=MCC-6&lb=force,MCC_cluster_P_v7 | mid_century_inspiration | mcc | ofc-30 | MCC_cluster_P_v7 | MCC-6,Mid-Century Design Offers Innovative Shapes with Quality Craftsmanship to Last a Lifetime!,6006878554094,3000,7500,6027930145494,lag15-3p_n_n_0_m_add_des.04-08-2015
MCC_cluster_P_v8.46,http://www.dotandbo.com/collections/mid-century-classics/?utm_source=facebook&utm_medium=pla&utm_term=mid_century_inspiration&utm_content=MCC_cluster_P_v8&utm_campaign=lag15-3p_n_n_0_m_add_des.04-08-2015&db_dest=mcc&db_unit=d&db_cid=60&db_terms=ofc-30&db_class=des&db_seg=mcm&db_sku=&c3ch=Facebook&c3nid=lag15-3p_n_n_0_m_add_des.04-08-2015&db_vref1=MCC_cluster_P_v8&db_vref2=MCC-6&lb=force,Mid-Century Inspiration,Mid-Century Inspiration,WWW.DOTANDBO.COM,bcf663031e9c04ec600e57411653fcf1,http://www.dotandbo.com/collections/mid-century-classics/32516-planets-sofa#Wheatgrass?utm_source=facebook&utm_medium=pla&utm_term=mid_century_inspiration&utm_content=planets_sofa_Wheatgrass&utm_campaign=lag15-3p_n_n_0_m_add_des.04-08-2015&db_dest=mcc&db_unit=d&db_cid=60&db_terms=ofc-30&db_class=des&db_seg=mcm&db_sku=105049&c3ch=Facebook&c3nid=lag15-3p_n_n_0_m_add_des.04-08-2015&db_vref1=MCC_cluster_P_v8&db_vref2=MCC-6&lb=force,Mid-Century Inspiration,WWW.DOTANDBO.COM,906daf3bd8b8e9699cf8bb663987bc77,http://www.dotandbo.com/collections/mid-century-classics/ocean-depths-loveseat?utm_source=facebook&utm_medium=pla&utm_term=mid_century_inspiration&utm_content=ocean_depths_loveseat&utm_campaign=lag15-3p_n_n_0_m_add_des.04-08-2015&db_dest=mcc&db_unit=d&db_cid=60&db_terms=ofc-30&db_class=des&db_seg=mcm&db_sku=EEI0221&c3ch=Facebook&c3nid=lag15-3p_n_n_0_m_add_des.04-08-2015&db_vref1=MCC_cluster_P_v8&db_vref2=MCC-6&lb=force,Mid-Century Inspiration,WWW.DOTANDBO.COM,1fe947de73cdef7553b937d17d5bc46b,http://www.dotandbo.com/collections/mid-century-classics/22990-blast-from-the-past-loveseat?utm_source=facebook&utm_medium=pla&utm_term=mid_century_inspiration&utm_content=blast_from_the_past_loveseat&utm_campaign=lag15-3p_n_n_0_m_add_des.04-08-2015&db_dest=mcc&db_unit=d&db_cid=60&db_terms=ofc-30&db_class=des&db_seg=mcm&db_sku=93239&c3ch=Facebook&c3nid=lag15-3p_n_n_0_m_add_des.04-08-2015&db_vref1=MCC_cluster_P_v8&db_vref2=MCC-6&lb=force,MCC_cluster_P_v8 | mid_century_inspiration | mcc | ofc-30 | MCC_cluster_P_v8 | MCC-6,Mid-Century Design Offers Innovative Shapes with Quality Craftsmanship to Last a Lifetime!,6006878554094,3000,7500,6027930145494,lag15-3p_n_n_0_m_add_des.04-08-2015
